Date;Hour;Power
2018-12-28;14:00:00;95.0
2018-12-28;15:00:00;92.25
2018-12-28;16:00:00;91.5
2018-12-28;17:00:00;92.0
2018-12-28;18:00:00;98.75
2018-12-28;19:00:00;101.75
2018-12-28;20:00:00;103.0
2018-12-28;21:00:00;129.25
2018-12-28;22:00:00;136.0
2018-12-28;23:00:00;123.25
2018-12-29;0:00:00;110.25
2018-12-29;1:00:00;83.5
2018-12-29;2:00:00;84.75
2018-12-29;3:00:00;78.25
2018-12-29;4:00:00;73.75
2018-12-29;5:00:00;72.75
2018-12-29;6:00:00;63.25
2018-12-29;7:00:00;64.25
2018-12-29;8:00:00;59.25
2018-12-29;9:00:00;64.0
2018-12-29;10:00:00;74.75
2018-12-29;11:00:00;88.25
2018-12-29;12:00:00;93.25
2018-12-29;13:00:00;88.5
2018-12-29;14:00:00;100.25
2018-12-29;15:00:00;103.5
2018-12-29;16:00:00;96.0
2018-12-29;17:00:00;93.25
2018-12-29;18:00:00;98.5
2018-12-29;19:00:00;100.5
2018-12-29;20:00:00;99.75
2018-12-29;21:00:00;107.5
2018-12-29;22:00:00;132.0
2018-12-29;23:00:00;123.25
2018-12-30;0:00:00;110.5
2018-12-30;1:00:00;91.0
2018-12-30;2:00:00;82.5
2018-12-30;3:00:00;76.0
2018-12-30;4:00:00;73.75
2018-12-30;5:00:00;72.25
2018-12-30;6:00:00;67.25
2018-12-30;7:00:00;53.75
2018-12-30;8:00:00;58.25
2018-12-30;9:00:00;67.75
2018-12-30;10:00:00;78.75
2018-12-30;11:00:00;82.5
2018-12-30;12:00:00;91.25
2018-12-30;13:00:00;97.25
2018-12-30;14:00:00;95.25
2018-12-30;15:00:00;98.75
2018-12-30;16:00:00;99.25
2018-12-30;17:00:00;97.25
2018-12-30;18:00:00;98.0
2018-12-30;19:00:00;100.75
2018-12-30;20:00:00;109.25
2018-12-30;21:00:00;128.75
2018-12-30;22:00:00;136.5
2018-12-30;23:00:00;118.25
2018-12-31;0:00:00;101.0
2018-12-31;1:00:00;89.5
2018-12-31;2:00:00;77.5
2018-12-31;3:00:00;73.75
2018-12-31;4:00:00;70.75
2018-12-31;5:00:00;71.0
2018-12-31;6:00:00;64.5
2018-12-31;7:00:00;59.25
2018-12-31;8:00:00;66.0
2018-12-31;9:00:00;77.75
2018-12-31;10:00:00;85.0
2018-12-31;11:00:00;92.25
2018-12-31;12:00:00;95.0
2018-12-31;13:00:00;96.5
2018-12-31;14:00:00;95.25
2018-12-31;15:00:00;95.0
2018-12-31;16:00:00;94.0
2018-12-31;17:00:00;94.5
2018-12-31;18:00:00;93.75
2018-12-31;19:00:00;94.75
2018-12-31;20:00:00;93.0
2018-12-31;21:00:00;101.25
2018-12-31;22:00:00;130.75
2018-12-31;23:00:00;127.5
