Date;Hour;GHI;DHI;DFHI;Temperature;BT;RT;DT;IT_lat;BT-5;RT-5;DT-5;IT_lat-5;BT-10;RT-10;DT-10;IT_lat-10;BT-15;RT-15;DT-15;IT_lat-15;BT+5;RT+5;DT+5;IT_lat+5;BT+10;RT+10;DT+10;IT_lat+10;BT+15;RT+15;DT+15;IT_lat+15;Tcell;Energy
2015-08-22;07:00:00;0.0;0.0;0.0;7.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.21;0.0
2015-08-22;08:00:00;13.4;0.0;13.4;7.0;0.0;0.39;11.43;11.82;0.0;0.32;11.82;12.14;0.0;0.24;12.18;12.42;0.0;0.18;12.49;12.67;0.0;0.48;10.99;11.47;0.0;0.57;10.53;11.1;0.0;0.67;10.03;10.71;7.3;0.0
2015-08-22;09:00:00;163.12;120.82;42.3;7.02;243.76;4.81;32.28;280.84;236.55;3.84;31.33;271.73;227.54;2.97;30.42;260.93;216.8;2.21;29.62;248.63;249.11;5.86;33.15;288.12;252.57;6.99;33.83;293.39;254.1;8.19;34.23;296.52;14.11;0.08
2015-08-22;10:00:00;314.2;260.36;53.84;7.13;525.29;9.26;32.08;566.62;509.75;7.4;31.08;548.23;490.34;5.73;30.11;526.18;467.19;4.25;29.27;500.71;536.82;11.29;33.01;581.11;544.27;13.47;33.75;591.48;547.58;15.78;34.19;597.55;21.44;0.17
2015-08-22;11:00:00;435.98;376.44;59.54;7.31;759.48;12.85;29.33;801.66;737.02;10.27;28.39;775.69;708.95;7.95;27.5;744.4;675.49;5.9;26.71;708.1;776.16;15.66;30.19;822.01;786.93;18.68;30.88;836.5;791.72;21.9;31.3;844.92;27.56;0.24
2015-08-22;12:00:00;513.66;451.72;61.94;7.27;911.36;15.14;26.41;952.91;884.41;12.1;25.57;922.08;850.73;9.37;24.76;884.85;810.57;6.95;24.05;841.57;931.38;18.45;27.2;977.02;944.3;22.01;27.83;994.14;950.04;25.8;28.21;1004.05;31.34;0.29
2015-08-22;13:00:00;296.74;55.7;241.04;7.14;112.38;8.75;212.47;333.6;109.05;6.99;213.95;330.0;104.9;5.41;215.11;325.42;99.95;4.01;216.16;320.12;114.84;10.66;210.41;335.91;116.44;12.72;207.46;336.62;117.15;14.9;203.38;335.43;15.57;0.1
2015-08-22;14:00:00;273.18;45.48;227.7;6.99;91.76;8.05;200.22;300.03;89.04;6.44;202.13;297.61;85.65;4.98;203.7;294.33;81.61;3.7;205.11;290.41;93.77;9.81;197.75;301.34;95.07;11.71;194.48;301.27;95.65;13.72;190.19;299.57;14.57;0.09
2015-08-22;15:00:00;213.36;22.94;190.42;6.82;46.28;6.29;166.6;219.17;44.91;5.03;169.49;219.43;43.2;3.89;172.0;219.1;41.16;2.89;174.24;218.29;47.3;7.66;163.22;218.19;47.96;9.14;159.24;216.34;48.25;10.72;154.54;213.51;12.36;0.06
2015-08-22;16:00:00;302.46;250.08;52.38;6.62;504.54;8.91;17.56;531.02;489.62;7.13;17.02;513.77;470.98;5.52;16.49;492.98;448.75;4.09;16.03;468.86;515.63;10.86;18.07;544.56;522.78;12.96;18.48;554.22;525.96;15.19;18.72;559.87;20.03;0.16
2015-08-22;17:00:00;150.14;109.98;40.16;6.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.41;0.0
2015-08-22;18:00:00;11.12;2.26;8.86;5.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.62;0.0
2015-08-22;19:00:00;0.0;0.0;0.0;5.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.24;0.0
2015-08-22;20:00:00;0.0;0.0;0.0;4.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.89;0.0
2015-08-22;21:00:00;0.0;0.0;0.0;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3;0.0
2015-08-22;22:00:00;0.0;0.0;0.0;7.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.76;0.0
2015-08-22;23:00:00;0.0;0.0;0.0;9.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.26;0.0
2015-08-23;00:00:00;0.0;0.0;0.0;8.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.87;0.0
2015-08-23;01:00:00;0.0;0.0;0.0;9.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.18;0.0
2015-08-23;02:00:00;0.0;0.0;0.0;9.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.51;0.0
2015-08-23;03:00:00;0.0;0.0;0.0;9.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.58;0.0
2015-08-23;04:00:00;0.0;0.0;0.0;9.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.68;0.0
2015-08-23;05:00:00;0.0;0.0;0.0;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8;0.0
2015-08-23;06:00:00;0.0;0.0;0.0;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.09;0.0
2015-08-23;07:00:00;0.0;0.0;0.0;8.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.94;0.0
2015-08-23;08:00:00;0.0;0.0;0.0;8.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.88;0.0
2015-08-23;09:00:00;79.28;0.0;79.28;9.99;0.0;2.34;67.6;69.93;0.0;1.87;69.94;71.81;0.0;1.45;72.05;73.5;0.0;1.07;73.92;74.99;0.0;2.85;65.04;67.89;0.0;3.4;62.29;65.69;0.0;3.98;59.37;63.35;11.76;0.02
2015-08-23;10:00:00;117.62;0.54;117.08;11.19;1.07;3.47;100.05;104.59;1.04;2.77;103.44;107.25;1.0;2.14;106.49;109.63;0.96;1.59;109.18;111.73;1.09;4.23;96.36;101.67;1.11;5.04;92.37;98.51;1.11;5.91;88.12;95.13;13.83;0.03
2015-08-23;11:00:00;180.58;13.42;167.16;12.46;26.59;5.32;146.79;178.7;25.83;4.26;150.05;180.14;24.88;3.29;152.94;181.11;23.73;2.44;155.5;181.67;27.14;6.49;143.09;176.72;27.49;7.74;138.89;174.11;27.62;9.07;134.13;170.82;16.97;0.05
2015-08-23;12:00:00;225.54;27.64;197.9;11.36;54.75;6.65;175.64;237.05;53.2;5.31;178.32;236.83;51.23;4.11;180.63;235.98;48.88;3.05;182.69;234.62;55.9;8.1;172.46;236.46;56.61;9.67;168.62;234.9;56.9;11.33;163.98;232.21;17.35;0.07
2015-08-23;13:00:00;212.54;23.98;188.56;11.53;47.5;6.26;167.26;221.03;46.15;5.01;170.03;221.19;44.45;3.88;172.44;220.77;42.41;2.88;174.59;219.87;48.49;7.63;164.0;220.13;49.12;9.11;160.12;218.35;49.36;10.68;155.51;215.55;17.11;0.06
2015-08-23;14:00:00;196.42;18.74;177.68;11.66;37.12;5.79;156.72;199.63;36.07;4.63;159.71;200.4;34.74;3.58;162.33;200.65;33.14;2.66;164.65;200.45;37.9;7.06;153.27;198.22;38.38;8.42;149.26;196.06;38.58;9.87;144.6;193.04;16.7;0.06
2015-08-23;15:00:00;154.96;7.46;147.5;11.36;14.78;4.57;128.16;147.51;14.36;3.65;131.54;149.55;13.83;2.83;134.55;151.21;13.19;2.1;137.22;152.51;15.09;5.57;124.4;145.05;15.28;6.64;120.21;142.13;15.36;7.78;115.6;138.74;15.09;0.04
2015-08-23;16:00:00;156.5;6.02;150.48;11.03;11.93;4.61;129.57;146.11;11.59;3.69;133.2;148.47;11.16;2.85;136.43;150.45;10.65;2.12;139.3;152.06;12.17;5.62;125.56;143.35;12.33;6.71;121.13;140.16;12.39;7.86;116.28;136.53;14.72;0.04
2015-08-23;17:00:00;64.5;0.0;64.5;10.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.69;0.0
2015-08-23;18:00:00;4.32;14.26;0.0;11.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.18;0.0
2015-08-23;19:00:00;0.0;0.0;0.0;10.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.81;0.0
2015-08-23;20:00:00;0.0;0.0;0.0;10.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.48;0.0
2015-08-23;21:00:00;0.0;0.0;0.0;10.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.32;0.0
2015-08-23;22:00:00;0.0;0.0;0.0;10.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.2;0.0
2015-08-23;23:00:00;0.0;0.0;0.0;10.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.11;0.0
2015-08-24;00:00:00;0.0;0.0;0.0;11.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.05;0.0
2015-08-24;01:00:00;0.0;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.9;0.0
2015-08-24;02:00:00;0.0;0.0;0.0;10.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.78;0.0
2015-08-24;03:00:00;0.0;0.0;0.0;10.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.52;0.0
2015-08-24;04:00:00;0.0;0.0;0.0;10.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.28;0.0
2015-08-24;05:00:00;0.0;0.0;0.0;10.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.07;0.0
2015-08-24;06:00:00;0.0;0.0;0.0;8.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.97;0.0
2015-08-24;07:00:00;0.0;0.0;0.0;8.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.62;0.0
2015-08-24;08:00:00;9.82;12.68;0.0;8.35;25.12;0.29;0.0;25.41;24.4;0.23;0.0;24.64;23.5;0.18;0.0;23.68;22.42;0.13;0.0;22.56;25.64;0.35;0.0;26.0;25.97;0.42;0.0;26.39;26.1;0.49;0.0;26.59;8.99;0.01
2015-08-24;09:00:00;83.86;0.0;83.86;8.46;0.0;2.47;71.5;73.97;0.0;1.98;73.98;75.96;0.0;1.53;76.21;77.74;0.0;1.13;78.19;79.32;0.0;3.01;68.8;71.81;0.0;3.59;65.89;69.48;0.0;4.21;62.8;67.01;10.33;0.02
2015-08-24;10:00:00;114.62;0.36;114.26;8.64;0.71;3.38;97.58;101.67;0.69;2.7;100.9;104.3;0.67;2.09;103.9;106.66;0.64;1.55;106.55;108.73;0.73;4.12;93.94;98.79;0.74;4.91;90.03;95.68;0.74;5.76;85.86;92.36;11.21;0.03
2015-08-24;11:00:00;174.7;12.4;162.3;8.9;24.56;5.15;142.45;172.16;23.87;4.12;145.69;173.67;22.99;3.19;148.55;174.72;21.93;2.36;151.1;175.39;25.08;6.28;138.78;170.13;25.4;7.49;134.63;167.52;25.53;8.77;129.95;164.25;13.25;0.05
2015-08-24;12:00:00;217.46;25.78;191.68;8.14;51.07;6.41;170.18;227.66;49.62;5.12;172.87;227.61;47.79;3.97;175.2;226.95;45.59;2.94;177.27;225.8;52.13;7.81;167.0;226.95;52.8;9.32;163.19;225.31;53.07;10.92;158.62;222.61;13.89;0.07
2015-08-24;13:00:00;309.84;60.66;249.18;8.16;120.17;9.13;219.23;348.53;116.75;7.3;220.55;344.6;112.44;5.65;221.55;339.64;107.28;4.19;222.46;333.93;122.67;11.13;217.31;351.11;124.24;13.28;214.47;351.99;124.87;15.56;210.44;350.87;16.96;0.1
2015-08-24;14:00:00;285.34;49.84;235.5;8.16;98.73;8.41;206.7;313.84;95.92;6.72;208.46;311.11;92.39;5.2;209.88;307.47;88.14;3.86;211.17;303.17;100.79;10.25;204.36;315.4;102.08;12.23;201.18;315.49;102.59;14.33;196.94;313.86;16.09;0.09
2015-08-24;15:00:00;223.12;25.74;197.38;7.8;50.99;6.58;172.62;230.19;49.54;5.26;175.42;230.22;47.71;4.07;177.85;229.64;45.52;3.02;180.02;228.56;52.05;8.01;169.32;229.39;52.72;9.56;165.38;227.66;52.99;11.21;160.67;224.87;13.61;0.07
2015-08-24;16:00:00;167.44;8.48;158.96;7.42;16.8;4.94;137.03;158.77;16.32;3.95;140.59;160.86;15.72;3.05;143.76;162.53;15.0;2.27;146.57;163.83;17.15;6.01;133.06;156.23;17.37;7.18;128.64;153.19;17.46;8.41;123.76;149.62;11.43;0.05
2015-08-24;17:00:00;69.52;0.0;69.52;7.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.03;0.0
2015-08-24;18:00:00;5.12;14.1;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.98;0.0
2015-08-24;19:00:00;0.0;0.0;0.0;7.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.86;0.0
2015-08-24;20:00:00;0.0;0.0;0.0;7.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.76;0.0
2015-08-24;21:00:00;0.0;0.0;0.0;7.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.83;0.0
2015-08-24;22:00:00;0.0;0.0;0.0;7.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.94;0.0
2015-08-24;23:00:00;0.0;0.0;0.0;8.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.08;0.0
2015-08-25;00:00:00;0.0;0.0;0.0;8.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.57;0.0
2015-08-25;01:00:00;0.0;0.0;0.0;8.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.71;0.0
2015-08-25;02:00:00;0.0;0.0;0.0;8.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.88;0.0
2015-08-25;03:00:00;0.0;0.0;0.0;8.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.97;0.0
2015-08-25;04:00:00;0.0;0.0;0.0;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.09;0.0
2015-08-25;05:00:00;0.0;0.0;0.0;9.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.23;0.0
2015-08-25;06:00:00;0.0;0.0;0.0;8.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.27;0.0
2015-08-25;07:00:00;0.0;0.0;0.0;8.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.24;0.0
2015-08-25;08:00:00;29.02;11.2;17.82;8.29;21.79;0.86;17.48;40.12;21.19;0.68;17.27;39.15;20.44;0.53;17.06;38.02;19.53;0.39;16.87;36.79;22.22;1.04;17.64;40.9;22.48;1.24;17.72;41.44;22.57;1.46;17.67;41.69;9.3;0.01
2015-08-25;09:00:00;177.38;133.54;43.84;9.13;259.81;5.23;33.09;298.12;252.71;4.18;32.11;289.0;243.69;3.23;31.16;278.09;232.81;2.4;30.34;265.55;264.93;6.37;33.99;305.29;268.03;7.6;34.7;310.34;269.09;8.91;35.12;313.12;16.66;0.09
2015-08-25;10:00:00;113.54;0.28;113.26;10.04;0.54;3.35;96.69;100.58;0.53;2.68;100.0;103.2;0.51;2.07;102.98;105.56;0.49;1.54;105.61;107.64;0.56;4.08;93.08;97.71;0.56;4.87;89.19;94.62;0.56;5.7;85.05;91.31;12.58;0.03
2015-08-25;11:00:00;171.86;11.78;160.08;11.02;22.92;5.07;140.45;168.44;22.29;4.05;143.7;170.04;21.5;3.13;146.58;171.21;20.54;2.33;149.13;171.99;23.37;6.17;136.79;166.33;23.64;7.37;132.65;163.65;23.74;8.63;127.98;160.35;15.27;0.05
2015-08-25;12:00:00;213.18;24.48;188.7;11.07;47.63;6.28;167.57;221.48;46.33;5.02;170.3;221.65;44.67;3.89;172.67;221.23;42.68;2.88;174.78;220.35;48.57;7.66;164.35;220.57;49.13;9.14;160.51;218.78;49.33;10.71;155.94;215.97;16.66;0.06
2015-08-25;13:00:00;329.42;69.16;260.26;11.69;134.55;9.71;228.0;372.26;130.88;7.76;229.0;367.64;126.21;6.01;229.69;361.91;120.57;4.46;230.34;355.37;137.2;11.83;226.37;375.41;138.81;14.12;223.78;376.71;139.36;16.55;219.91;375.81;21.09;0.11
2015-08-25;14:00:00;303.48;57.34;246.14;12.28;111.56;8.94;215.31;335.81;108.51;7.15;216.78;332.44;104.64;5.53;217.92;328.09;99.97;4.11;218.96;323.03;113.75;10.9;213.25;337.91;115.09;13.01;210.3;338.39;115.54;15.24;206.19;336.98;20.76;0.1
2015-08-25;15:00:00;237.58;30.6;206.98;12.28;59.53;7.0;180.91;247.44;57.91;5.6;183.51;247.02;55.84;4.33;185.75;245.92;53.35;3.21;187.74;244.31;60.71;8.53;177.78;247.03;61.42;10.18;173.98;245.58;61.66;11.93;169.34;242.93;18.53;0.07
2015-08-25;16:00:00;164.06;8.0;156.06;12.27;15.56;4.84;134.63;155.03;15.14;3.87;138.17;157.17;14.6;2.99;141.32;158.91;13.95;2.22;144.11;160.28;15.87;5.89;130.69;152.45;16.06;7.03;126.31;149.4;16.12;8.24;121.47;145.83;16.19;0.05
2015-08-25;17:00:00;69.3;0.0;69.3;12.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.24;0.0
2015-08-25;18:00:00;5.76;13.84;0.0;13.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.46;0.0
2015-08-25;19:00:00;0.0;0.0;0.0;12.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.65;0.0
2015-08-25;20:00:00;0.0;0.0;0.0;11.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.89;0.0
2015-08-25;21:00:00;0.0;0.0;0.0;11.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.25;0.0
2015-08-25;22:00:00;0.0;0.0;0.0;10.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.64;0.0
2015-08-25;23:00:00;0.0;0.0;0.0;10.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.07;0.0
2015-08-26;00:00:00;0.0;0.0;0.0;9.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.98;0.0
2015-08-26;01:00:00;0.0;0.0;0.0;9.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.38;0.0
2015-08-26;02:00:00;0.0;0.0;0.0;8.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.81;0.0
