speed,hourly_power,hour,Date
3.3,2.77,21,2010-11-15
3.54,3.24,22,2010-11-15
4.19,4.47,23,2010-11-15
4.36,4.8,0,2010-11-16
4.7,5.45,1,2010-11-16
4.79,5.62,2,2010-11-16
6.27,8.45,3,2010-11-16
6.35,8.6,4,2010-11-16
6.54,8.98,5,2010-11-16
5.78,7.51,6,2010-11-16
6.39,8.69,7,2010-11-16
6.5,8.89,8,2010-11-16
7.28,10.38,9,2010-11-16
8.2,12.14,10,2010-11-16
8.06,11.89,11,2010-11-16
9.38,14.39,12,2010-11-16
9.77,15.16,13,2010-11-16
9.19,14.05,14,2010-11-16
9.19,14.03,15,2010-11-16
7.22,10.27,16,2010-11-16
8.33,12.39,17,2010-11-16
8.76,13.21,18,2010-11-16
10.28,16.12,19,2010-11-16
9.94,15.46,20,2010-11-16
8.42,12.56,21,2010-11-16
7.12,10.09,22,2010-11-16
6.59,9.07,23,2010-11-16
5.82,7.6,0,2010-11-17
5.85,7.65,1,2010-11-17
5.74,7.43,2,2010-11-17
5.47,6.93,3,2010-11-17
5.32,6.64,4,2010-11-17
3.73,3.6,5,2010-11-17
3.58,3.31,6,2010-11-17
3.32,2.82,7,2010-11-17
3.52,3.2,8,2010-11-17
1.87,0.04,9,2010-11-17
2.6,1.44,10,2010-11-17
3.13,2.44,11,2010-11-17
4.1,4.31,12,2010-11-17
4.66,5.38,13,2010-11-17
5.75,7.45,14,2010-11-17
5.19,6.38,15,2010-11-17
6.51,8.91,16,2010-11-17
6.5,8.89,17,2010-11-17
6.77,9.42,18,2010-11-17
7.2,10.23,19,2010-11-17
7.07,9.98,20,2010-11-17
6.59,9.07,21,2010-11-17
5.77,7.49,22,2010-11-17
7.79,11.36,23,2010-11-17
8.13,12.01,0,2010-11-18
7.81,11.4,1,2010-11-18
6.73,9.32,2,2010-11-18
7.61,11.01,3,2010-11-18
8.77,13.23,4,2010-11-18
10.79,17.1,5,2010-11-18
10.46,16.46,6,2010-11-18
10.79,17.1,7,2010-11-18
12.06,17.5,8,2010-11-18
12.69,17.5,9,2010-11-18
12.64,17.5,10,2010-11-18
12.63,17.5,11,2010-11-18
13.19,17.5,12,2010-11-18
12.47,17.5,13,2010-11-18
13.46,17.5,14,2010-11-18
13.82,17.5,15,2010-11-18
13.66,17.5,16,2010-11-18
13.93,17.5,17,2010-11-18
11.01,17.5,18,2010-11-18
6.82,9.51,19,2010-11-18
5.61,7.2,20,2010-11-18
4.11,4.33,21,2010-11-18
6.67,9.22,22,2010-11-18
6.45,8.8,23,2010-11-18
6.44,8.78,0,2010-11-19
4.75,5.55,1,2010-11-19
4.13,4.36,2,2010-11-19
8.2,12.14,3,2010-11-19
5.88,7.71,4,2010-11-19
5.4,6.8,5,2010-11-19
3.35,2.87,6,2010-11-19
5.31,6.62,7,2010-11-19
4.41,4.89,8,2010-11-19
5.03,6.09,9,2010-11-19
4.85,5.75,10,2010-11-19
4.84,5.73,11,2010-11-19
4.86,5.76,12,2010-11-19
5.99,7.93,13,2010-11-19
5.5,6.98,14,2010-11-19
5.4,6.8,15,2010-11-19
4.58,5.22,16,2010-11-19
5.24,6.49,17,2010-11-19
4.4,4.87,18,2010-11-19
6.12,8.16,19,2010-11-19
7.11,10.05,20,2010-11-19
8.44,12.61,21,2010-11-19
6.76,9.4,22,2010-11-19
4.25,4.58,23,2010-11-19
4.55,5.16,0,2010-11-20
5.23,6.47,1,2010-11-20
5.81,7.58,2,2010-11-20
5.92,7.78,3,2010-11-20
7.1,10.03,4,2010-11-20
8.17,12.09,5,2010-11-20
9.03,13.74,6,2010-11-20
10.02,15.63,7,2010-11-20
10.16,15.9,8,2010-11-20
9.45,14.54,9,2010-11-20
8.43,12.58,10,2010-11-20
10.61,16.75,11,2010-11-20
11.36,17.5,12,2010-11-20
11.83,17.5,13,2010-11-20
13.6,17.5,14,2010-11-20
16.07,17.5,15,2010-11-20
15.28,17.5,16,2010-11-20
16.46,17.5,17,2010-11-20
9.63,14.88,18,2010-11-20
8.95,13.58,19,2010-11-20
7.36,10.54,20,2010-11-20
9.6,14.83,21,2010-11-20
5.69,7.34,22,2010-11-20
3.81,3.75,23,2010-11-20
1.9,0.1,0,2010-11-21
1.57,0.0,1,2010-11-21
1.61,0.0,2,2010-11-21
4.06,4.22,3,2010-11-21
5.91,7.76,4,2010-11-21
5.42,6.84,5,2010-11-21
4.23,4.55,6,2010-11-21
4.51,5.09,7,2010-11-21
5.64,7.25,8,2010-11-21
3.85,3.82,9,2010-11-21
4.38,4.84,10,2010-11-21
5.54,7.05,11,2010-11-21
4.32,4.73,12,2010-11-21
7.72,11.23,13,2010-11-21
7.11,10.07,14,2010-11-21
7.61,11.01,15,2010-11-21
6.35,8.6,16,2010-11-21
9.8,15.21,17,2010-11-21
5.55,7.07,18,2010-11-21
6.54,8.98,19,2010-11-21
7.1,10.03,20,2010-11-21
6.47,8.83,21,2010-11-21
5.21,6.42,22,2010-11-21
4.19,4.47,23,2010-11-21
5.23,6.47,0,2010-11-22
4.49,5.05,1,2010-11-22
5.62,7.22,2,2010-11-22
5.12,6.25,3,2010-11-22
6.45,8.8,4,2010-11-22
6.61,9.11,5,2010-11-22
6.44,8.78,6,2010-11-22
6.92,9.71,7,2010-11-22
6.54,8.98,8,2010-11-22
8.61,12.92,9,2010-11-22
9.08,13.83,10,2010-11-22
10.11,15.79,11,2010-11-22
9.7,15.01,12,2010-11-22
10.74,17.01,13,2010-11-22
11.02,17.5,14,2010-11-22
10.9,17.3,15,2010-11-22
12.04,17.5,16,2010-11-22
13.1,17.5,17,2010-11-22
13.57,17.5,18,2010-11-22
11.83,17.5,19,2010-11-22
10.89,17.28,20,2010-11-22
9.79,15.19,21,2010-11-22
9.89,15.37,22,2010-11-22
8.63,12.98,23,2010-11-22
9.34,14.32,0,2010-11-23
10.15,15.88,1,2010-11-23
11.13,17.5,2,2010-11-23
10.65,16.83,3,2010-11-23
10.83,17.17,4,2010-11-23
10.58,16.7,5,2010-11-23
10.54,16.63,6,2010-11-23
10.14,15.86,7,2010-11-23
9.46,14.56,8,2010-11-23
9.46,14.56,9,2010-11-23
9.86,15.32,10,2010-11-23
8.58,12.87,11,2010-11-23
6.69,9.25,12,2010-11-23
7.54,10.89,13,2010-11-23
5.32,6.64,14,2010-11-23
4.0,4.11,15,2010-11-23
5.55,7.07,16,2010-11-23
5.1,6.22,17,2010-11-23
3.26,2.69,18,2010-11-23
4.14,4.38,19,2010-11-23
7.11,10.05,20,2010-11-23
6.37,8.65,21,2010-11-23
6.22,8.36,22,2010-11-23
9.16,13.97,23,2010-11-23
6.3,8.51,0,2010-11-24
5.5,6.98,1,2010-11-24
5.93,7.8,2,2010-11-24
6.92,9.71,3,2010-11-24
4.08,4.27,4,2010-11-24
4.06,4.22,5,2010-11-24
1.73,0.0,6,2010-11-24
1.54,0.0,7,2010-11-24
3.19,2.57,8,2010-11-24
3.16,2.51,9,2010-11-24
2.72,1.66,10,2010-11-24
2.04,0.37,11,2010-11-24
2.03,0.35,12,2010-11-24
2.17,0.6,13,2010-11-24
2.44,1.13,14,2010-11-24
2.56,1.35,15,2010-11-24
3.79,3.71,16,2010-11-24
5.19,6.38,17,2010-11-24
1.71,0.0,18,2010-11-24
2.24,0.75,19,2010-11-24
3.44,3.04,20,2010-11-24
6.49,8.87,21,2010-11-24
6.05,8.03,22,2010-11-24
6.19,8.31,23,2010-11-24
5.6,7.18,0,2010-11-25
3.88,3.87,1,2010-11-25
2.35,0.95,2,2010-11-25
1.27,0.0,3,2010-11-25
1.33,0.0,4,2010-11-25
2.56,1.35,5,2010-11-25
2.68,1.58,6,2010-11-25
2.2,0.68,7,2010-11-25
2.79,1.8,8,2010-11-25
2.95,2.11,9,2010-11-25
2.66,1.55,10,2010-11-25
2.82,1.86,11,2010-11-25
2.94,2.09,12,2010-11-25
3.09,2.37,13,2010-11-25
2.6,1.44,14,2010-11-25
1.84,0.0,15,2010-11-25
2.07,0.42,16,2010-11-25
2.33,0.91,17,2010-11-25
3.32,2.8,18,2010-11-25
2.25,0.77,19,2010-11-25
2.28,0.82,20,2010-11-25
2.13,0.53,21,2010-11-25
0.82,0.0,22,2010-11-25
2.84,1.89,23,2010-11-25
4.08,4.27,0,2010-11-26
2.35,0.95,1,2010-11-26
2.84,1.89,2,2010-11-26
4.63,5.31,3,2010-11-26
3.45,3.06,4,2010-11-26
1.96,0.2,5,2010-11-26
1.23,0.0,6,2010-11-26
2.34,0.93,7,2010-11-26
2.53,1.29,8,2010-11-26
2.75,1.71,9,2010-11-26
2.3,0.86,10,2010-11-26
3.37,2.91,11,2010-11-26
3.32,2.8,12,2010-11-26
3.24,2.66,13,2010-11-26
4.16,4.42,14,2010-11-26
5.04,6.11,15,2010-11-26
4.83,5.69,16,2010-11-26
5.54,7.05,17,2010-11-26
5.36,6.71,18,2010-11-26
6.54,8.96,19,2010-11-26
6.64,9.16,20,2010-11-26
6.26,8.43,21,2010-11-26
4.65,5.36,22,2010-11-26
3.4,2.97,23,2010-11-26
4.74,5.53,0,2010-11-27
5.97,7.87,1,2010-11-27
4.83,5.71,2,2010-11-27
5.24,6.49,3,2010-11-27
5.45,6.89,4,2010-11-27
5.64,7.25,5,2010-11-27
5.76,7.47,6,2010-11-27
5.37,6.73,7,2010-11-27
5.26,6.53,8,2010-11-27
4.91,5.85,9,2010-11-27
5.05,6.13,10,2010-11-27
5.09,6.2,11,2010-11-27
5.44,6.87,12,2010-11-27
5.3,6.6,13,2010-11-27
5.31,6.62,14,2010-11-27
5.37,6.73,15,2010-11-27
5.38,6.74,16,2010-11-27
4.66,5.38,17,2010-11-27
4.27,4.64,18,2010-11-27
4.42,4.91,19,2010-11-27
5.51,7.0,20,2010-11-27
4.54,5.15,21,2010-11-27
4.59,5.24,22,2010-11-27
5.03,6.09,23,2010-11-27
5.78,7.51,0,2010-11-28
5.24,6.49,1,2010-11-28
5.08,6.18,2,2010-11-28
4.43,4.93,3,2010-11-28
4.23,4.55,4,2010-11-28
3.41,2.98,5,2010-11-28
2.57,1.39,6,2010-11-28
2.11,0.49,7,2010-11-28
1.3,0.0,8,2010-11-28
0.99,0.0,9,2010-11-28
1.18,0.0,10,2010-11-28
2.35,0.95,11,2010-11-28
3.43,3.02,12,2010-11-28
5.75,7.45,13,2010-11-28
6.51,8.91,14,2010-11-28
6.95,9.76,15,2010-11-28
7.83,11.43,16,2010-11-28
9.91,15.41,17,2010-11-28
10.58,16.7,18,2010-11-28
10.94,17.39,19,2010-11-28
13.0,17.5,20,2010-11-28
13.75,17.5,21,2010-11-28
12.51,17.5,22,2010-11-28
13.0,17.5,23,2010-11-28
13.0,17.5,0,2010-11-29
10.96,17.43,1,2010-11-29
10.08,15.74,2,2010-11-29
7.65,11.09,3,2010-11-29
4.86,5.76,4,2010-11-29
8.1,11.96,5,2010-11-29
8.96,13.59,6,2010-11-29
6.84,9.54,7,2010-11-29
7.65,11.09,8,2010-11-29
7.44,10.69,9,2010-11-29
7.54,10.89,10,2010-11-29
6.31,8.52,11,2010-11-29
6.64,9.16,12,2010-11-29
7.24,10.31,13,2010-11-29
7.0,9.85,14,2010-11-29
6.53,8.94,15,2010-11-29
6.51,8.91,16,2010-11-29
6.14,8.2,17,2010-11-29
6.95,9.76,18,2010-11-29
8.74,13.18,19,2010-11-29
8.61,12.92,20,2010-11-29
8.65,13.01,21,2010-11-29
7.4,10.61,22,2010-11-29
6.54,8.96,23,2010-11-29
6.17,8.27,0,2010-11-30
4.53,5.13,1,2010-11-30
4.31,4.71,2,2010-11-30
2.57,1.39,3,2010-11-30
3.76,3.66,4,2010-11-30
4.84,5.73,5,2010-11-30
5.37,6.73,6,2010-11-30
4.82,5.67,7,2010-11-30
5.34,6.67,8,2010-11-30
6.87,9.6,9,2010-11-30
7.85,11.47,10,2010-11-30
8.07,11.9,11,2010-11-30
8.63,12.98,12,2010-11-30
7.91,11.6,13,2010-11-30
11.02,17.5,14,2010-11-30
10.23,16.03,15,2010-11-30
10.33,16.21,16,2010-11-30
11.08,17.5,17,2010-11-30
12.2,17.5,18,2010-11-30
12.79,17.5,19,2010-11-30
12.61,17.5,20,2010-11-30
11.9,17.5,21,2010-11-30
12.5,17.5,22,2010-11-30
14.23,17.5,23,2010-11-30
12.73,17.5,0,2010-12-01
12.44,17.5,1,2010-12-01
10.48,16.5,2,2010-12-01
10.27,16.1,3,2010-12-01
11.06,17.5,4,2010-12-01
10.4,16.35,5,2010-12-01
9.71,15.03,6,2010-12-01
10.33,16.23,7,2010-12-01
7.48,10.76,8,2010-12-01
3.86,3.84,9,2010-12-01
4.29,4.67,10,2010-12-01
5.58,7.13,11,2010-12-01
4.25,4.58,12,2010-12-01
5.34,6.67,13,2010-12-01
3.19,2.57,14,2010-12-01
9.13,13.92,15,2010-12-01
7.91,11.6,16,2010-12-01
8.96,13.59,17,2010-12-01
8.3,12.34,18,2010-12-01
5.29,6.58,19,2010-12-01
8.99,13.65,20,2010-12-01
8.38,12.49,21,2010-12-01
7.38,10.58,22,2010-12-01
6.74,9.36,23,2010-12-01
7.22,10.27,0,2010-12-02
5.69,7.34,1,2010-12-02
4.82,5.67,2,2010-12-02
4.66,5.38,3,2010-12-02
5.05,6.13,4,2010-12-02
5.02,6.07,5,2010-12-02
4.83,5.69,6,2010-12-02
4.84,5.73,7,2010-12-02
4.03,4.16,8,2010-12-02
3.58,3.31,9,2010-12-02
4.21,4.51,10,2010-12-02
1.88,0.06,11,2010-12-02
2.91,2.02,12,2010-12-02
3.32,2.82,13,2010-12-02
2.78,1.78,14,2010-12-02
1.53,0.0,15,2010-12-02
6.19,8.31,16,2010-12-02
6.51,8.91,17,2010-12-02
6.88,9.61,18,2010-12-02
7.48,10.76,19,2010-12-02
8.35,12.43,20,2010-12-02
4.54,5.15,21,2010-12-02
4.82,5.67,22,2010-12-02
3.43,3.02,23,2010-12-02
6.5,8.89,0,2010-12-03
6.25,8.42,1,2010-12-03
5.55,7.07,2,2010-12-03
4.59,5.24,3,2010-12-03
4.9,5.84,4,2010-12-03
5.73,7.42,5,2010-12-03
6.14,8.2,6,2010-12-03
4.33,4.75,7,2010-12-03
4.77,5.58,8,2010-12-03
5.46,6.91,9,2010-12-03
4.83,5.71,10,2010-12-03
5.87,7.69,11,2010-12-03
4.64,5.35,12,2010-12-03
4.29,4.67,13,2010-12-03
1.64,0.0,14,2010-12-03
8.39,12.5,15,2010-12-03
8.25,12.25,16,2010-12-03
5.19,6.38,17,2010-12-03
5.75,7.45,18,2010-12-03
6.84,9.54,19,2010-12-03
4.54,5.15,20,2010-12-03
6.54,8.98,21,2010-12-03
7.02,9.89,22,2010-12-03
7.21,10.25,23,2010-12-03
7.14,10.12,0,2010-12-04
7.75,11.29,1,2010-12-04
8.19,12.12,2,2010-12-04
8.51,12.74,3,2010-12-04
6.25,8.42,4,2010-12-04
6.33,8.56,5,2010-12-04
5.9,7.74,6,2010-12-04
6.31,8.52,7,2010-12-04
7.29,10.4,8,2010-12-04
6.39,8.69,9,2010-12-04
5.21,6.42,10,2010-12-04
6.93,9.72,11,2010-12-04
3.52,3.2,12,2010-12-04
3.94,4.0,13,2010-12-04
5.21,6.44,14,2010-12-04
3.86,3.84,15,2010-12-04
3.45,3.06,16,2010-12-04
4.39,4.86,17,2010-12-04
4.59,5.24,18,2010-12-04
4.59,5.24,19,2010-12-04
2.37,1.0,20,2010-12-04
3.04,2.28,21,2010-12-04
3.93,3.98,22,2010-12-04
3.28,2.73,23,2010-12-04
1.82,0.0,0,2010-12-05
3.24,2.66,1,2010-12-05
2.28,0.82,2,2010-12-05
1.26,0.0,3,2010-12-05
1.48,0.0,4,2010-12-05
1.85,0.0,5,2010-12-05
1.21,0.0,6,2010-12-05
0.81,0.0,7,2010-12-05
0.29,0.0,8,2010-12-05
2.81,1.84,9,2010-12-05
4.14,4.38,10,2010-12-05
4.97,5.96,11,2010-12-05
5.6,7.18,12,2010-12-05
6.97,9.8,13,2010-12-05
7.15,10.14,14,2010-12-05
6.65,9.18,15,2010-12-05
7.2,10.23,16,2010-12-05
7.24,10.31,17,2010-12-05
8.89,13.47,18,2010-12-05
9.43,14.5,19,2010-12-05
7.86,11.49,20,2010-12-05
8.88,13.45,21,2010-12-05
9.04,13.76,22,2010-12-05
9.08,13.83,23,2010-12-05
9.43,14.5,0,2010-12-06
10.98,17.46,1,2010-12-06
8.81,13.3,2,2010-12-06
8.17,12.09,3,2010-12-06
7.21,10.25,4,2010-12-06
6.76,9.4,5,2010-12-06
6.1,8.13,6,2010-12-06
5.8,7.56,7,2010-12-06
3.97,4.06,8,2010-12-06
4.59,5.24,9,2010-12-06
4.27,4.64,10,2010-12-06
4.65,5.36,11,2010-12-06
3.61,3.37,12,2010-12-06
5.29,6.58,13,2010-12-06
2.23,0.73,14,2010-12-06
1.64,0.0,15,2010-12-06
2.55,1.33,16,2010-12-06
2.26,0.79,17,2010-12-06
5.16,6.33,18,2010-12-06
5.08,6.18,19,2010-12-06
4.23,4.55,20,2010-12-06
2.87,1.95,21,2010-12-06
4.39,4.86,22,2010-12-06
5.63,7.23,23,2010-12-06
5.86,7.67,0,2010-12-07
2.22,0.71,1,2010-12-07
2.67,1.57,2,2010-12-07
5.02,6.05,3,2010-12-07
5.62,7.22,4,2010-12-07
3.91,3.95,5,2010-12-07
2.99,2.18,6,2010-12-07
3.46,3.07,7,2010-12-07
2.59,1.42,8,2010-12-07
2.85,1.91,9,2010-12-07
3.03,2.26,10,2010-12-07
2.41,1.08,11,2010-12-07
2.6,1.44,12,2010-12-07
1.56,0.0,13,2010-12-07
2.1,0.48,14,2010-12-07
1.49,0.0,15,2010-12-07
5.96,7.85,16,2010-12-07
9.15,13.96,17,2010-12-07
7.81,11.4,18,2010-12-07
6.47,8.83,19,2010-12-07
5.37,6.73,20,2010-12-07
7.33,10.49,21,2010-12-07
8.32,12.38,22,2010-12-07
5.92,7.78,23,2010-12-07
6.73,9.34,0,2010-12-08
6.27,8.45,1,2010-12-08
6.09,8.11,2,2010-12-08
7.25,10.32,3,2010-12-08
8.88,13.45,4,2010-12-08
9.4,14.45,5,2010-12-08
10.34,16.25,6,2010-12-08
9.76,15.14,7,2010-12-08
9.04,13.76,8,2010-12-08
7.65,11.09,9,2010-12-08
6.57,9.03,10,2010-12-08
6.55,9.0,11,2010-12-08
6.63,9.14,12,2010-12-08
6.42,8.74,13,2010-12-08
7.38,10.58,14,2010-12-08
7.62,11.03,15,2010-12-08
8.62,12.94,16,2010-12-08
6.98,9.81,17,2010-12-08
10.59,16.72,18,2010-12-08
8.89,13.47,19,2010-12-08
9.08,13.83,20,2010-12-08
7.93,11.63,21,2010-12-08
11.63,17.5,22,2010-12-08
12.26,17.5,23,2010-12-08
11.74,17.5,0,2010-12-09
12.82,17.5,1,2010-12-09
12.62,17.5,2,2010-12-09
12.61,17.5,3,2010-12-09
11.95,17.5,4,2010-12-09
12.72,17.5,5,2010-12-09
11.13,17.5,6,2010-12-09
12.52,17.5,7,2010-12-09
10.61,16.75,8,2010-12-09
12.23,17.5,9,2010-12-09
12.22,17.5,10,2010-12-09
13.65,17.5,11,2010-12-09
12.8,17.5,12,2010-12-09
11.86,17.5,13,2010-12-09
11.38,17.5,14,2010-12-09
11.84,17.5,15,2010-12-09
9.43,14.5,16,2010-12-09
10.43,16.41,17,2010-12-09
12.91,17.5,18,2010-12-09
9.68,14.97,19,2010-12-09
8.46,12.65,20,2010-12-09
10.51,16.55,21,2010-12-09
9.75,15.1,22,2010-12-09
7.8,11.38,23,2010-12-09
7.53,10.87,0,2010-12-10
7.48,10.76,1,2010-12-10
7.49,10.78,2,2010-12-10
4.89,5.82,3,2010-12-10
2.35,0.95,4,2010-12-10
2.07,0.42,5,2010-12-10
1.8,0.0,6,2010-12-10
2.25,0.77,7,2010-12-10
2.96,2.13,8,2010-12-10
4.64,5.35,9,2010-12-10
5.71,7.38,10,2010-12-10
3.99,4.09,11,2010-12-10
3.76,3.66,12,2010-12-10
1.84,0.0,13,2010-12-10
0.41,0.0,14,2010-12-10
1.53,0.0,15,2010-12-10
1.88,0.06,16,2010-12-10
1.91,0.11,17,2010-12-10
7.28,10.38,18,2010-12-10
7.29,10.4,19,2010-12-10
8.06,11.87,20,2010-12-10
6.61,9.11,21,2010-12-10
4.06,4.22,22,2010-12-10
6.48,8.85,23,2010-12-10
5.4,6.8,0,2010-12-11
2.67,1.57,1,2010-12-11
3.89,3.89,2,2010-12-11
3.65,3.44,3,2010-12-11
4.91,5.85,4,2010-12-11
1.99,0.26,5,2010-12-11
3.74,3.62,6,2010-12-11
4.71,5.47,7,2010-12-11
4.51,5.09,8,2010-12-11
4.11,4.33,9,2010-12-11
3.69,3.51,10,2010-12-11
3.89,3.91,11,2010-12-11
5.34,6.67,12,2010-12-11
5.73,7.42,13,2010-12-11
5.71,7.38,14,2010-12-11
6.56,9.02,15,2010-12-11
7.39,10.6,16,2010-12-11
8.05,11.85,17,2010-12-11
7.78,11.34,18,2010-12-11
6.94,9.74,19,2010-12-11
6.6,9.09,20,2010-12-11
3.87,3.86,21,2010-12-11
2.75,1.73,22,2010-12-11
8.22,12.18,23,2010-12-11
7.72,11.23,0,2010-12-12
9.96,15.52,1,2010-12-12
9.14,13.94,2,2010-12-12
5.73,7.42,3,2010-12-12
4.18,4.46,4,2010-12-12
5.52,7.02,5,2010-12-12
4.72,5.49,6,2010-12-12
4.17,4.44,7,2010-12-12
4.87,5.78,8,2010-12-12
6.53,8.94,9,2010-12-12
6.71,9.29,10,2010-12-12
6.16,8.23,11,2010-12-12
6.88,9.61,12,2010-12-12
6.82,9.51,13,2010-12-12
6.73,9.34,14,2010-12-12
6.35,8.62,15,2010-12-12
5.48,6.94,16,2010-12-12
4.07,4.24,17,2010-12-12
2.8,1.82,18,2010-12-12
0.78,0.0,19,2010-12-12
0.96,0.0,20,2010-12-12
2.12,0.51,21,2010-12-12
2.66,1.55,22,2010-12-12
2.1,0.48,23,2010-12-12
0.93,0.0,0,2010-12-13
3.36,2.89,1,2010-12-13
1.25,0.0,2,2010-12-13
2.16,0.59,3,2010-12-13
2.25,0.77,4,2010-12-13
1.85,0.0,5,2010-12-13
1.6,0.0,6,2010-12-13
4.26,4.6,7,2010-12-13
6.13,8.18,8,2010-12-13
5.24,6.49,9,2010-12-13
7.55,10.9,10,2010-12-13
9.19,14.03,11,2010-12-13
10.14,15.86,12,2010-12-13
8.83,13.36,13,2010-12-13
5.85,7.65,14,2010-12-13
4.58,5.22,15,2010-12-13
4.18,4.46,16,2010-12-13
4.53,5.13,17,2010-12-13
2.64,1.51,18,2010-12-13
1.26,0.0,19,2010-12-13
1.18,0.0,20,2010-12-13
1.0,0.0,21,2010-12-13
2.39,1.04,22,2010-12-13
5.02,6.05,23,2010-12-13
5.35,6.69,0,2010-12-14
4.51,5.09,1,2010-12-14
5.83,7.62,2,2010-12-14
6.29,8.49,3,2010-12-14
6.1,8.13,4,2010-12-14
5.24,6.49,5,2010-12-14
4.08,4.27,6,2010-12-14
3.82,3.76,7,2010-12-14
3.58,3.31,8,2010-12-14
2.48,1.2,9,2010-12-14
1.64,0.0,10,2010-12-14
1.12,0.0,11,2010-12-14
3.28,2.73,12,2010-12-14
4.75,5.55,13,2010-12-14
4.99,6.0,14,2010-12-14
5.43,6.85,15,2010-12-14
6.89,9.63,16,2010-12-14
7.44,10.69,17,2010-12-14
7.45,10.7,18,2010-12-14
6.71,9.29,19,2010-12-14
5.21,6.42,20,2010-12-14
5.53,7.04,21,2010-12-14
5.44,6.87,22,2010-12-14
5.01,6.04,23,2010-12-14
4.42,4.91,0,2010-12-15
4.37,4.82,1,2010-12-15
2.18,0.62,2,2010-12-15
2.79,1.8,3,2010-12-15
2.88,1.97,4,2010-12-15
3.63,3.4,5,2010-12-15
3.67,3.47,6,2010-12-15
3.96,4.04,7,2010-12-15
4.36,4.8,8,2010-12-15
4.14,4.38,9,2010-12-15
2.81,1.84,10,2010-12-15
4.41,4.89,11,2010-12-15
4.3,4.69,12,2010-12-15
5.98,7.91,13,2010-12-15
5.95,7.83,14,2010-12-15
6.86,9.58,15,2010-12-15
6.46,8.82,16,2010-12-15
8.42,12.56,17,2010-12-15
8.47,12.67,18,2010-12-15
9.5,14.63,19,2010-12-15
8.73,13.16,20,2010-12-15
6.9,9.65,21,2010-12-15
8.47,12.67,22,2010-12-15
8.49,12.7,23,2010-12-15
7.6,11.0,0,2010-12-16
6.74,9.36,1,2010-12-16
7.64,11.07,2,2010-12-16
8.12,11.99,3,2010-12-16
9.01,13.7,4,2010-12-16
8.74,13.18,5,2010-12-16
7.97,11.7,6,2010-12-16
8.76,13.21,7,2010-12-16
10.99,17.48,8,2010-12-16
9.79,15.19,9,2010-12-16
9.08,13.83,10,2010-12-16
8.24,12.21,11,2010-12-16
8.19,12.12,12,2010-12-16
6.43,8.76,13,2010-12-16
5.23,6.47,14,2010-12-16
4.88,5.8,15,2010-12-16
4.93,5.89,16,2010-12-16
5.98,7.91,17,2010-12-16
7.92,11.61,18,2010-12-16
6.62,9.12,19,2010-12-16
6.65,9.18,20,2010-12-16
5.03,6.09,21,2010-12-16
2.16,0.59,22,2010-12-16
5.43,6.85,23,2010-12-16
6.54,8.98,0,2010-12-17
4.68,5.42,1,2010-12-17
2.96,2.13,2,2010-12-17
5.13,6.27,3,2010-12-17
4.14,4.38,4,2010-12-17
3.43,3.02,5,2010-12-17
3.9,3.93,6,2010-12-17
4.33,4.75,7,2010-12-17
4.75,5.55,8,2010-12-17
4.37,4.82,9,2010-12-17
2.8,1.82,10,2010-12-17
3.27,2.71,11,2010-12-17
2.86,1.93,12,2010-12-17
2.22,0.71,13,2010-12-17
1.04,0.0,14,2010-12-17
4.18,4.46,15,2010-12-17
2.75,1.71,16,2010-12-17
11.88,17.5,17,2010-12-17
6.89,9.63,18,2010-12-17
6.61,9.11,19,2010-12-17
7.36,10.54,20,2010-12-17
9.64,14.9,21,2010-12-17
6.8,9.47,22,2010-12-17
4.72,5.49,23,2010-12-17
3.4,2.97,0,2010-12-18
3.26,2.69,1,2010-12-18
3.85,3.82,2,2010-12-18
3.78,3.69,3,2010-12-18
3.33,2.84,4,2010-12-18
5.75,7.45,5,2010-12-18
5.51,7.0,6,2010-12-18
7.27,10.36,7,2010-12-18
7.12,10.09,8,2010-12-18
7.92,11.61,9,2010-12-18
